unique_id,ds,SeasonalNaive
2010652,2017-08-15,8
2010667,2017-08-02,5
2010667,2017-08-03,4
2010667,2017-08-04,0
2010667,2017-08-05,6
2010667,2017-08-06,3
2010667,2017-08-07,0
2010667,2017-08-08,1
2010667,2017-08-09,5
2010667,2017-08-10,4
2010667,2017-08-11,0
2010667,2017-08-12,6
2010667,2017-08-13,3
2010667,2017-08-14,0
2010667,2017-08-15,1
2010676,2017-08-02,2
2010676,2017-08-03,0
2010676,2017-08-04,3
2010676,2017-08-05,1
2010676,2017-08-06,6
2010676,2017-08-07,2
2010676,2017-08-08,1
2010676,2017-08-09,2
2010676,2017-08-10,0
2010676,2017-08-11,3
2010676,2017-08-12,1
2010676,2017-08-13,6
2010676,2017-08-14,2
2010676,2017-08-15,1
2010693,2017-08-02,5
2010693,2017-08-03,23
2010693,2017-08-04,14
2010693,2017-08-05,13
2010693,2017-08-06,24
2010693,2017-08-07,14
2010693,2017-08-08,8
2010693,2017-08-09,5
2010693,2017-08-10,23
2010693,2017-08-11,14
2010693,2017-08-12,13
2010693,2017-08-13,24
2010693,2017-08-14,14
2010693,2017-08-15,8
2010702,2017-08-02,0
2010702,2017-08-03,0
2010702,2017-08-04,0
2010702,2017-08-05,0
2010702,2017-08-06,1
2010702,2017-08-07,0
2010702,2017-08-08,0
2010702,2017-08-09,0
2010702,2017-08-10,0
2010702,2017-08-11,0
2010702,2017-08-12,0
2010702,2017-08-13,1
2010702,2017-08-14,0
2010702,2017-08-15,0
2010743,2017-08-02,3
2010743,2017-08-03,1
2010743,2017-08-04,1
2010743,2017-08-05,3
2010743,2017-08-06,3
2010743,2017-08-07,0
2010743,2017-08-08,3
2010743,2017-08-09,3
2010743,2017-08-10,1
2010743,2017-08-11,1
2010743,2017-08-12,3
2010743,2017-08-13,3
2010743,2017-08-14,0
2010743,2017-08-15,3
2010755,2017-08-02,18.506
2010755,2017-08-03,12.15
2010755,2017-08-04,18.965
2010755,2017-08-05,0
2010755,2017-08-06,6.239
2010755,2017-08-07,0
2010755,2017-08-08,0
2010755,2017-08-09,18.506
2010755,2017-08-10,12.15
2010755,2017-08-11,18.965
2010755,2017-08-12,0
2010755,2017-08-13,6.239
2010755,2017-08-14,0
2010755,2017-08-15,0
2010762,2017-08-02,6
2010762,2017-08-03,1
2010762,2017-08-04,2
2010762,2017-08-05,4
2010762,2017-08-06,4
2010762,2017-08-07,4
2010762,2017-08-08,4
2010762,2017-08-09,6
2010762,2017-08-10,1
2010762,2017-08-11,2
2010762,2017-08-12,4
2010762,2017-08-13,4
2010762,2017-08-14,4
2010762,2017-08-15,4
2010786,2017-08-02,13
2010786,2017-08-03,7
2010786,2017-08-04,4
2010786,2017-08-05,17
2010786,2017-08-06,9
2010786,2017-08-07,13
2010786,2017-08-08,13
2010786,2017-08-09,13
2010786,2017-08-10,7
2010786,2017-08-11,4
2010786,2017-08-12,17
2010786,2017-08-13,9
2010786,2017-08-14,13
2010786,2017-08-15,13
2010793,2017-08-02,1
2010793,2017-08-03,3
2010793,2017-08-04,1
2010793,2017-08-05,2
2010793,2017-08-06,2
2010793,2017-08-07,0
2010793,2017-08-08,1
2010793,2017-08-09,1
2010793,2017-08-10,3
2010793,2017-08-11,1
2010793,2017-08-12,2
2010793,2017-08-13,2
2010793,2017-08-14,0
2010793,2017-08-15,1
2010837,2017-08-02,0
2010837,2017-08-03,39.48
2010837,2017-08-04,0
2010837,2017-08-05,9.93
2010837,2017-08-06,18.995
2010837,2017-08-07,9.71
2010837,2017-08-08,0
2010837,2017-08-09,0
2010837,2017-08-10,39.48
2010837,2017-08-11,0
2010837,2017-08-12,9.93
2010837,2017-08-13,18.995
2010837,2017-08-14,9.71
2010837,2017-08-15,0
2010880,2017-08-02,4
2010880,2017-08-03,15
2010880,2017-08-04,7
2010880,2017-08-05,5
2010880,2017-08-06,6
2010880,2017-08-07,5
2010880,2017-08-08,7
2010880,2017-08-09,4
2010880,2017-08-10,15
2010880,2017-08-11,7
2010880,2017-08-12,5
2010880,2017-08-13,6
2010880,2017-08-14,5
2010880,2017-08-15,7
2010885,2017-08-02,6
2010885,2017-08-03,7
2010885,2017-08-04,6
2010885,2017-08-05,12
2010885,2017-08-06,12
2010885,2017-08-07,6
2010885,2017-08-08,10
2010885,2017-08-09,6
2010885,2017-08-10,7
2010885,2017-08-11,6
2010885,2017-08-12,12
2010885,2017-08-13,12
2010885,2017-08-14,6
2010885,2017-08-15,10
2010902,2017-08-02,23
2010902,2017-08-03,15
2010902,2017-08-04,20
2010902,2017-08-05,29
2010902,2017-08-06,56
2010902,2017-08-07,46
2010902,2017-08-08,36
2010902,2017-08-09,23
2010902,2017-08-10,15
2010902,2017-08-11,20
2010902,2017-08-12,29
2010902,2017-08-13,56
2010902,2017-08-14,46
2010902,2017-08-15,36
2010913,2017-08-02,5
2010913,2017-08-03,2
2010913,2017-08-04,1
2010913,2017-08-05,7
2010913,2017-08-06,4
2010913,2017-08-07,3
2010913,2017-08-08,3
2010913,2017-08-09,5
2010913,2017-08-10,2
2010913,2017-08-11,1
2010913,2017-08-12,7
2010913,2017-08-13,4
2010913,2017-08-14,3
2010913,2017-08-15,3
2010916,2017-08-02,12
2010916,2017-08-03,11
2010916,2017-08-04,8
2010916,2017-08-05,22
2010916,2017-08-06,11
2010916,2017-08-07,17
2010916,2017-08-08,16
2010916,2017-08-09,12
2010916,2017-08-10,11
2010916,2017-08-11,8
2010916,2017-08-12,22
2010916,2017-08-13,11
2010916,2017-08-14,17
2010916,2017-08-15,16
2010918,2017-08-02,6
2010918,2017-08-03,9
2010918,2017-08-04,8
2010918,2017-08-05,9
2010918,2017-08-06,12
2010918,2017-08-07,12
2010918,2017-08-08,16
2010918,2017-08-09,6
2010918,2017-08-10,9
2010918,2017-08-11,8
2010918,2017-08-12,9
2010918,2017-08-13,12
2010918,2017-08-14,12
2010918,2017-08-15,16
2010945,2017-08-02,0
2010945,2017-08-03,0
2010945,2017-08-04,0
2010945,2017-08-05,0
2010945,2017-08-06,0
2010945,2017-08-07,0
2010945,2017-08-08,0
2010945,2017-08-09,0
2010945,2017-08-10,0
2010945,2017-08-11,0
2010945,2017-08-12,0
2010945,2017-08-13,0
2010945,2017-08-14,0
2010945,2017-08-15,0
2010959,2017-08-02,11
2010959,2017-08-03,2
2010959,2017-08-04,3
2010959,2017-08-05,10
2010959,2017-08-06,9
2010959,2017-08-07,13
2010959,2017-08-08,12
2010959,2017-08-09,11
2010959,2017-08-10,2
2010959,2017-08-11,3
2010959,2017-08-12,10
2010959,2017-08-13,9
2010959,2017-08-14,13
2010959,2017-08-15,12
2010989,2017-08-02,5
2010989,2017-08-03,2
2010989,2017-08-04,1
2010989,2017-08-05,10
2010989,2017-08-06,7
2010989,2017-08-07,5
2010989,2017-08-08,5
2010989,2017-08-09,5
2010989,2017-08-10,2
2010989,2017-08-11,1
2010989,2017-08-12,10
2010989,2017-08-13,7
2010989,2017-08-14,5
2010989,2017-08-15,5
2011008,2017-08-02,5
2011008,2017-08-03,4
2011008,2017-08-04,2
2011008,2017-08-05,0
2011008,2017-08-06,4
2011008,2017-08-07,5
2011008,2017-08-08,2
2011008,2017-08-09,5
2011008,2017-08-10,4
2011008,2017-08-11,2
2011008,2017-08-12,0
2011008,2017-08-13,4
2011008,2017-08-14,5
2011008,2017-08-15,2
2011032,2017-08-02,0
2011032,2017-08-03,0
2011032,2017-08-04,0
2011032,2017-08-05,0
2011032,2017-08-06,0
2011032,2017-08-07,0
2011032,2017-08-08,0
2011032,2017-08-09,0
2011032,2017-08-10,0
2011032,2017-08-11,0
2011032,2017-08-12,0
2011032,2017-08-13,0
2011032,2017-08-14,0
2011032,2017-08-15,0
2011054,2017-08-02,0
2011054,2017-08-03,0
2011054,2017-08-04,6.946
2011054,2017-08-05,0
2011054,2017-08-06,0
2011054,2017-08-07,0
2011054,2017-08-08,0
2011054,2017-08-09,0
2011054,2017-08-10,0
2011054,2017-08-11,6.946
2011054,2017-08-12,0
2011054,2017-08-13,0
2011054,2017-08-14,0
2011054,2017-08-15,0
2011073,2017-08-02,7
2011073,2017-08-03,17
2011073,2017-08-04,11
2011073,2017-08-05,15
2011073,2017-08-06,17
2011073,2017-08-07,11
2011073,2017-08-08,17
2011073,2017-08-09,7
2011073,2017-08-10,17
2011073,2017-08-11,11
2011073,2017-08-12,15
2011073,2017-08-13,17
2011073,2017-08-14,11
2011073,2017-08-15,17
2011105,2017-08-02,4
2011105,2017-08-03,3
2011105,2017-08-04,3
2011105,2017-08-05,3
2011105,2017-08-06,6
2011105,2017-08-07,8
2011105,2017-08-08,9
2011105,2017-08-09,4
2011105,2017-08-10,3
2011105,2017-08-11,3
2011105,2017-08-12,3
2011105,2017-08-13,6
2011105,2017-08-14,8
2011105,2017-08-15,9
2011110,2017-08-02,0
2011110,2017-08-03,0
2011110,2017-08-04,0
2011110,2017-08-05,1
2011110,2017-08-06,0
2011110,2017-08-07,1
2011110,2017-08-08,0
2011110,2017-08-09,0
2011110,2017-08-10,0
2011110,2017-08-11,0
2011110,2017-08-12,1
2011110,2017-08-13,0
2011110,2017-08-14,1
2011110,2017-08-15,0
2011114,2017-08-02,1
2011114,2017-08-03,0
2011114,2017-08-04,0
2011114,2017-08-05,1
2011114,2017-08-06,0
2011114,2017-08-07,0
2011114,2017-08-08,0
2011114,2017-08-09,1
2011114,2017-08-10,0
2011114,2017-08-11,0
2011114,2017-08-12,1
2011114,2017-08-13,0
2011114,2017-08-14,0
2011114,2017-08-15,0
2011127,2017-08-02,0
2011127,2017-08-03,0
2011127,2017-08-04,0
2011127,2017-08-05,0
2011127,2017-08-06,0
2011127,2017-08-07,0
2011127,2017-08-08,0
2011127,2017-08-09,0
2011127,2017-08-10,0
2011127,2017-08-11,0
2011127,2017-08-12,0
2011127,2017-08-13,0
2011127,2017-08-14,0
2011127,2017-08-15,0
2011148,2017-08-02,0
2011148,2017-08-03,0
2011148,2017-08-04,0
2011148,2017-08-05,0
2011148,2017-08-06,2
2011148,2017-08-07,0
2011148,2017-08-08,0
2011148,2017-08-09,0
2011148,2017-08-10,0
2011148,2017-08-11,0
2011148,2017-08-12,0
2011148,2017-08-13,2
2011148,2017-08-14,0
2011148,2017-08-15,0
2011153,2017-08-02,7
2011153,2017-08-03,4
2011153,2017-08-04,3
2011153,2017-08-05,6
2011153,2017-08-06,7
2011153,2017-08-07,5
2011153,2017-08-08,0
2011153,2017-08-09,7
2011153,2017-08-10,4
2011153,2017-08-11,3
2011153,2017-08-12,6
2011153,2017-08-13,7
2011153,2017-08-14,5
2011153,2017-08-15,0
2011200,2017-08-02,5
2011200,2017-08-03,3
2011200,2017-08-04,1
2011200,2017-08-05,9
2011200,2017-08-06,6
2011200,2017-08-07,6
2011200,2017-08-08,9
2011200,2017-08-09,5
2011200,2017-08-10,3
2011200,2017-08-11,1
2011200,2017-08-12,9
2011200,2017-08-13,6
2011200,2017-08-14,6
2011200,2017-08-15,9
2011208,2017-08-02,8
2011208,2017-08-03,2
2011208,2017-08-04,7
2011208,2017-08-05,7
2011208,2017-08-06,14
2011208,2017-08-07,14
2011208,2017-08-08,12
2011208,2017-08-09,8
2011208,2017-08-10,2
2011208,2017-08-11,7
2011208,2017-08-12,7
2011208,2017-08-13,14
2011208,2017-08-14,14
2011208,2017-08-15,12
2011211,2017-08-02,3
2011211,2017-08-03,10
2011211,2017-08-04,2
2011211,2017-08-05,3
2011211,2017-08-06,4
2011211,2017-08-07,3
2011211,2017-08-08,4
2011211,2017-08-09,3
2011211,2017-08-10,10
2011211,2017-08-11,2
2011211,2017-08-12,3
2011211,2017-08-13,4
2011211,2017-08-14,3
2011211,2017-08-15,4
2011216,2017-08-02,0
2011216,2017-08-03,0
2011216,2017-08-04,0
2011216,2017-08-05,0
2011216,2017-08-06,0
2011216,2017-08-07,0
2011216,2017-08-08,0
2011216,2017-08-09,0
2011216,2017-08-10,0
2011216,2017-08-11,0
2011216,2017-08-12,0
2011216,2017-08-13,0
2011216,2017-08-14,0
2011216,2017-08-15,0
2011218,2017-08-02,6
2011218,2017-08-03,1
2011218,2017-08-04,5
2011218,2017-08-05,6
2011218,2017-08-06,8
2011218,2017-08-07,8
2011218,2017-08-08,5
2011218,2017-08-09,6
2011218,2017-08-10,1
2011218,2017-08-11,5
2011218,2017-08-12,6
2011218,2017-08-13,8
2011218,2017-08-14,8
2011218,2017-08-15,5
2011220,2017-08-02,4
2011220,2017-08-03,3
2011220,2017-08-04,2
2011220,2017-08-05,3
2011220,2017-08-06,0
2011220,2017-08-07,2
2011220,2017-08-08,2
2011220,2017-08-09,4
2011220,2017-08-10,3
2011220,2017-08-11,2
2011220,2017-08-12,3
2011220,2017-08-13,0
2011220,2017-08-14,2
2011220,2017-08-15,2
2011225,2017-08-02,4
2011225,2017-08-03,1
2011225,2017-08-04,1
2011225,2017-08-05,4
2011225,2017-08-06,4
2011225,2017-08-07,2
2011225,2017-08-08,4
2011225,2017-08-09,4
2011225,2017-08-10,1
2011225,2017-08-11,1
2011225,2017-08-12,4
2011225,2017-08-13,4
2011225,2017-08-14,2
2011225,2017-08-15,4
2011259,2017-08-02,0
2011259,2017-08-03,0
2011259,2017-08-04,0
2011259,2017-08-05,0
2011259,2017-08-06,0
2011259,2017-08-07,0
2011259,2017-08-08,0
2011259,2017-08-09,0
2011259,2017-08-10,0
2011259,2017-08-11,0
2011259,2017-08-12,0
2011259,2017-08-13,0
2011259,2017-08-14,0
2011259,2017-08-15,0
2011266,2017-08-02,0
2011266,2017-08-03,1
2011266,2017-08-04,3
2011266,2017-08-05,5
2011266,2017-08-06,4
2011266,2017-08-07,6
2011266,2017-08-08,6
2011266,2017-08-09,0
2011266,2017-08-10,1
2011266,2017-08-11,3
2011266,2017-08-12,5
2011266,2017-08-13,4
2011266,2017-08-14,6
2011266,2017-08-15,6
2011328,2017-08-02,2
2011328,2017-08-03,0
2011328,2017-08-04,2
2011328,2017-08-05,3
2011328,2017-08-06,8
2011328,2017-08-07,2
2011328,2017-08-08,3
2011328,2017-08-09,2
2011328,2017-08-10,0
2011328,2017-08-11,2
2011328,2017-08-12,3
2011328,2017-08-13,8
2011328,2017-08-14,2
2011328,2017-08-15,3
2011329,2017-08-02,0
2011329,2017-08-03,0
2011329,2017-08-04,0
2011329,2017-08-05,0
2011329,2017-08-06,0
2011329,2017-08-07,0
2011329,2017-08-08,0
2011329,2017-08-09,0
2011329,2017-08-10,0
2011329,2017-08-11,0
2011329,2017-08-12,0
2011329,2017-08-13,0
2011329,2017-08-14,0
2011329,2017-08-15,0
2011346,2017-08-02,0
2011346,2017-08-03,2
2011346,2017-08-04,0
2011346,2017-08-05,4
2011346,2017-08-06,2
2011346,2017-08-07,1
2011346,2017-08-08,1
2011346,2017-08-09,0
2011346,2017-08-10,2
2011346,2017-08-11,0
2011346,2017-08-12,4
2011346,2017-08-13,2
2011346,2017-08-14,1
2011346,2017-08-15,1
2011399,2017-08-02,13
2011399,2017-08-03,20
2011399,2017-08-04,8
2011399,2017-08-05,14
2011399,2017-08-06,14
2011399,2017-08-07,13
2011399,2017-08-08,21
2011399,2017-08-09,13
2011399,2017-08-10,20
2011399,2017-08-11,8
2011399,2017-08-12,14
2011399,2017-08-13,14
2011399,2017-08-14,13
2011399,2017-08-15,21
2011401,2017-08-02,0
2011401,2017-08-03,0
2011401,2017-08-04,0
2011401,2017-08-05,3
2011401,2017-08-06,8
2011401,2017-08-07,8
2011401,2017-08-08,0
2011401,2017-08-09,0
2011401,2017-08-10,0
2011401,2017-08-11,0
2011401,2017-08-12,3
2011401,2017-08-13,8
2011401,2017-08-14,8
2011401,2017-08-15,0
2011449,2017-08-02,7
2011449,2017-08-03,6
2011449,2017-08-04,12
2011449,2017-08-05,11
2011449,2017-08-06,12
2011449,2017-08-07,9
2011449,2017-08-08,9
2011449,2017-08-09,7
2011449,2017-08-10,6
2011449,2017-08-11,12
2011449,2017-08-12,11
2011449,2017-08-13,12
2011449,2017-08-14,9
2011449,2017-08-15,9
2011450,2017-08-02,0
2011450,2017-08-03,0
2011450,2017-08-04,0
2011450,2017-08-05,0
2011450,2017-08-06,0
2011450,2017-08-07,0
2011450,2017-08-08,0
2011450,2017-08-09,0
2011450,2017-08-10,0
2011450,2017-08-11,0
2011450,2017-08-12,0
2011450,2017-08-13,0
2011450,2017-08-14,0
2011450,2017-08-15,0
2011471,2017-08-02,2
2011471,2017-08-03,2
2011471,2017-08-04,1
2011471,2017-08-05,3
2011471,2017-08-06,3
2011471,2017-08-07,2
2011471,2017-08-08,3
2011471,2017-08-09,2
2011471,2017-08-10,2
2011471,2017-08-11,1
2011471,2017-08-12,3
2011471,2017-08-13,3
2011471,2017-08-14,2
2011471,2017-08-15,3
2011583,2017-08-02,4
2011583,2017-08-03,2
2011583,2017-08-04,0
2011583,2017-08-05,3
2011583,2017-08-06,3
2011583,2017-08-07,2
2011583,2017-08-08,2
2011583,2017-08-09,4
2011583,2017-08-10,2
2011583,2017-08-11,0
2011583,2017-08-12,3
2011583,2017-08-13,3
2011583,2017-08-14,2
2011583,2017-08-15,2
2011872,2017-08-02,0
2011872,2017-08-03,0
2011872,2017-08-04,0
2011872,2017-08-05,0
2011872,2017-08-06,0
2011872,2017-08-07,0
2011872,2017-08-08,0
2011872,2017-08-09,0
2011872,2017-08-10,0
2011872,2017-08-11,0
2011872,2017-08-12,0
2011872,2017-08-13,0
2011872,2017-08-14,0
2011872,2017-08-15,0
2011898,2017-08-02,1
2011898,2017-08-03,0
2011898,2017-08-04,0
2011898,2017-08-05,1
2011898,2017-08-06,1
2011898,2017-08-07,2
2011898,2017-08-08,0
2011898,2017-08-09,1
2011898,2017-08-10,0
2011898,2017-08-11,0
2011898,2017-08-12,1
2011898,2017-08-13,1
2011898,2017-08-14,2
2011898,2017-08-15,0
2011910,2017-08-02,7
2011910,2017-08-03,5
2011910,2017-08-04,5
2011910,2017-08-05,5
2011910,2017-08-06,7
2011910,2017-08-07,2
2011910,2017-08-08,8
2011910,2017-08-09,7
2011910,2017-08-10,5
2011910,2017-08-11,5
2011910,2017-08-12,5
2011910,2017-08-13,7
2011910,2017-08-14,2
2011910,2017-08-15,8
2011927,2017-08-02,3
2011927,2017-08-03,0
2011927,2017-08-04,1
2011927,2017-08-05,1
2011927,2017-08-06,2
2011927,2017-08-07,2
2011927,2017-08-08,0
2011927,2017-08-09,3
2011927,2017-08-10,0
2011927,2017-08-11,1
2011927,2017-08-12,1
2011927,2017-08-13,2
2011927,2017-08-14,2
2011927,2017-08-15,0
2011934,2017-08-02,1
2011934,2017-08-03,0
2011934,2017-08-04,0
2011934,2017-08-05,3
2011934,2017-08-06,1
2011934,2017-08-07,1
2011934,2017-08-08,0
2011934,2017-08-09,1
2011934,2017-08-10,0
2011934,2017-08-11,0
2011934,2017-08-12,3
2011934,2017-08-13,1
2011934,2017-08-14,1
2011934,2017-08-15,0
2011938,2017-08-02,9
2011938,2017-08-03,12
2011938,2017-08-04,10
2011938,2017-08-05,8
2011938,2017-08-06,10
2011938,2017-08-07,12
2011938,2017-08-08,22
2011938,2017-08-09,9
2011938,2017-08-10,12
2011938,2017-08-11,10
2011938,2017-08-12,8
2011938,2017-08-13,10
2011938,2017-08-14,12
2011938,2017-08-15,22
2012385,2017-08-02,2
2012385,2017-08-03,1
2012385,2017-08-04,1
2012385,2017-08-05,2
2012385,2017-08-06,2
2012385,2017-08-07,1
2012385,2017-08-08,2
2012385,2017-08-09,2
2012385,2017-08-10,1
2012385,2017-08-11,1
2012385,2017-08-12,2
2012385,2017-08-13,2
2012385,2017-08-14,1
2012385,2017-08-15,2
2012410,2017-08-02,27
2012410,2017-08-03,11
2012410,2017-08-04,19
2012410,2017-08-05,14
2012410,2017-08-06,8
2012410,2017-08-07,28
2012410,2017-08-08,12
2012410,2017-08-09,27
2012410,2017-08-10,11
2012410,2017-08-11,19
2012410,2017-08-12,14
2012410,2017-08-13,8
2012410,2017-08-14,28
2012410,2017-08-15,12
2012591,2017-08-02,7
2012591,2017-08-03,8
2012591,2017-08-04,2
2012591,2017-08-05,3
2012591,2017-08-06,18
2012591,2017-08-07,5
2012591,2017-08-08,2
2012591,2017-08-09,7
2012591,2017-08-10,8
2012591,2017-08-11,2
2012591,2017-08-12,3
2012591,2017-08-13,18
2012591,2017-08-14,5
2012591,2017-08-15,2
2012970,2017-08-02,0
2012970,2017-08-03,0
2012970,2017-08-04,1
2012970,2017-08-05,1
2012970,2017-08-06,0
2012970,2017-08-07,0
2012970,2017-08-08,4
2012970,2017-08-09,0
2012970,2017-08-10,0
2012970,2017-08-11,1
2012970,2017-08-12,1
2012970,2017-08-13,0
2012970,2017-08-14,0
2012970,2017-08-15,4
2013086,2017-08-02,8
2013086,2017-08-03,11
2013086,2017-08-04,11
2013086,2017-08-05,22
2013086,2017-08-06,21
2013086,2017-08-07,7
2013086,2017-08-08,5
2013086,2017-08-09,8
2013086,2017-08-10,11
2013086,2017-08-11,11
2013086,2017-08-12,22
2013086,2017-08-13,21
2013086,2017-08-14,7
2013086,2017-08-15,5
2013309,2017-08-02,35
2013309,2017-08-03,20
2013309,2017-08-04,9
2013309,2017-08-05,11
2013309,2017-08-06,18
2013309,2017-08-07,11
2013309,2017-08-08,15
2013309,2017-08-09,35
2013309,2017-08-10,20
2013309,2017-08-11,9
2013309,2017-08-12,11
2013309,2017-08-13,18
2013309,2017-08-14,11
2013309,2017-08-15,15
2013450,2017-08-02,2
2013450,2017-08-03,5
2013450,2017-08-04,0
2013450,2017-08-05,2
2013450,2017-08-06,2
2013450,2017-08-07,3
2013450,2017-08-08,2
2013450,2017-08-09,2
2013450,2017-08-10,5
2013450,2017-08-11,0
2013450,2017-08-12,2
2013450,2017-08-13,2
2013450,2017-08-14,3
2013450,2017-08-15,2
2013621,2017-08-02,5
2013621,2017-08-03,10
2013621,2017-08-04,6
2013621,2017-08-05,10
2013621,2017-08-06,14
2013621,2017-08-07,15
2013621,2017-08-08,11
2013621,2017-08-09,5
2013621,2017-08-10,10
2013621,2017-08-11,6
2013621,2017-08-12,10
2013621,2017-08-13,14
2013621,2017-08-14,15
2013621,2017-08-15,11
2013632,2017-08-02,0
2013632,2017-08-03,0
2013632,2017-08-04,0
2013632,2017-08-05,0
2013632,2017-08-06,0
2013632,2017-08-07,0
2013632,2017-08-08,0
2013632,2017-08-09,0
2013632,2017-08-10,0
2013632,2017-08-11,0
2013632,2017-08-12,0
2013632,2017-08-13,0
2013632,2017-08-14,0
2013632,2017-08-15,0
2013648,2017-08-02,0
2013648,2017-08-03,0
2013648,2017-08-04,1
2013648,2017-08-05,0
2013648,2017-08-06,0
2013648,2017-08-07,0
2013648,2017-08-08,1
2013648,2017-08-09,0
2013648,2017-08-10,0
2013648,2017-08-11,1
2013648,2017-08-12,0
2013648,2017-08-13,0
2013648,2017-08-14,0
2013648,2017-08-15,1
2013651,2017-08-02,25
2013651,2017-08-03,27
2013651,2017-08-04,29
2013651,2017-08-05,39
2013651,2017-08-06,49
2013651,2017-08-07,42
2013651,2017-08-08,32
2013651,2017-08-09,25
2013651,2017-08-10,27
2013651,2017-08-11,29
2013651,2017-08-12,39
2013651,2017-08-13,49
2013651,2017-08-14,42
2013651,2017-08-15,32
2013674,2017-08-02,12
2013674,2017-08-03,10
2013674,2017-08-04,8
2013674,2017-08-05,10
2013674,2017-08-06,16
2013674,2017-08-07,9
2013674,2017-08-08,12
2013674,2017-08-09,12
2013674,2017-08-10,10
2013674,2017-08-11,8
2013674,2017-08-12,10
2013674,2017-08-13,16
2013674,2017-08-14,9
2013674,2017-08-15,12
2013931,2017-08-02,37
2013931,2017-08-03,0
2013931,2017-08-04,0
2013931,2017-08-05,0
2013931,2017-08-06,0
2013931,2017-08-07,0
2013931,2017-08-08,0
2013931,2017-08-09,37
2013931,2017-08-10,0
2013931,2017-08-11,0
2013931,2017-08-12,0
2013931,2017-08-13,0
2013931,2017-08-14,0
2013931,2017-08-15,0
2014053,2017-08-02,0
2014053,2017-08-03,0
2014053,2017-08-04,0
2014053,2017-08-05,0
2014053,2017-08-06,0
2014053,2017-08-07,0
2014053,2017-08-08,0
2014053,2017-08-09,0
2014053,2017-08-10,0
2014053,2017-08-11,0
2014053,2017-08-12,0
2014053,2017-08-13,0
2014053,2017-08-14,0
2014053,2017-08-15,0
2014085,2017-08-02,1
2014085,2017-08-03,4
2014085,2017-08-04,2
2014085,2017-08-05,20
2014085,2017-08-06,7
2014085,2017-08-07,3
2014085,2017-08-08,14
2014085,2017-08-09,1
2014085,2017-08-10,4
2014085,2017-08-11,2
2014085,2017-08-12,20
2014085,2017-08-13,7
2014085,2017-08-14,3
2014085,2017-08-15,14
2014089,2017-08-02,0
2014089,2017-08-03,0
2014089,2017-08-04,0
2014089,2017-08-05,0
2014089,2017-08-06,0
2014089,2017-08-07,0
2014089,2017-08-08,0
2014089,2017-08-09,0
2014089,2017-08-10,0
2014089,2017-08-11,0
2014089,2017-08-12,0
2014089,2017-08-13,0
2014089,2017-08-14,0
2014089,2017-08-15,0
2014094,2017-08-02,58
2014094,2017-08-03,56
2014094,2017-08-04,60
2014094,2017-08-05,10
2014094,2017-08-06,0
2014094,2017-08-07,0
2014094,2017-08-08,0
2014094,2017-08-09,58
2014094,2017-08-10,56
2014094,2017-08-11,60
2014094,2017-08-12,10
2014094,2017-08-13,0
2014094,2017-08-14,0
2014094,2017-08-15,0
2014097,2017-08-02,0
2014097,2017-08-03,0
2014097,2017-08-04,0
2014097,2017-08-05,7
2014097,2017-08-06,16
2014097,2017-08-07,4
2014097,2017-08-08,7
2014097,2017-08-09,0
2014097,2017-08-10,0
2014097,2017-08-11,0
2014097,2017-08-12,7
2014097,2017-08-13,16
2014097,2017-08-14,4
2014097,2017-08-15,7
2014922,2017-08-02,1
2014922,2017-08-03,0
2014922,2017-08-04,1
2014922,2017-08-05,2
2014922,2017-08-06,6
2014922,2017-08-07,3
2014922,2017-08-08,1
2014922,2017-08-09,1
2014922,2017-08-10,0
2014922,2017-08-11,1
2014922,2017-08-12,2
2014922,2017-08-13,6
2014922,2017-08-14,3
2014922,2017-08-15,1
2015628,2017-08-02,13
2015628,2017-08-03,7
2015628,2017-08-04,8
2015628,2017-08-05,21
2015628,2017-08-06,23
2015628,2017-08-07,17
2015628,2017-08-08,7
2015628,2017-08-09,13
2015628,2017-08-10,7
2015628,2017-08-11,8
2015628,2017-08-12,21
2015628,2017-08-13,23
2015628,2017-08-14,17
2015628,2017-08-15,7
2015815,2017-08-02,2
2015815,2017-08-03,0
2015815,2017-08-04,0
2015815,2017-08-05,2
2015815,2017-08-06,0
2015815,2017-08-07,0
2015815,2017-08-08,0
2015815,2017-08-09,2
2015815,2017-08-10,0
2015815,2017-08-11,0
2015815,2017-08-12,2
2015815,2017-08-13,0
2015815,2017-08-14,0
2015815,2017-08-15,0
2015820,2017-08-02,14
2015820,2017-08-03,10
2015820,2017-08-04,20
2015820,2017-08-05,14
2015820,2017-08-06,36
2015820,2017-08-07,6
2015820,2017-08-08,10
2015820,2017-08-09,14
2015820,2017-08-10,10
2015820,2017-08-11,20
2015820,2017-08-12,14
2015820,2017-08-13,36
2015820,2017-08-14,6
2015820,2017-08-15,10
2016322,2017-08-02,4
2016322,2017-08-03,0
2016322,2017-08-04,0
2016322,2017-08-05,2
2016322,2017-08-06,4
2016322,2017-08-07,3
2016322,2017-08-08,0
2016322,2017-08-09,4
2016322,2017-08-10,0
2016322,2017-08-11,0
2016322,2017-08-12,2
2016322,2017-08-13,4
2016322,2017-08-14,3
2016322,2017-08-15,0
2016362,2017-08-02,0
2016362,2017-08-03,0
2016362,2017-08-04,0
2016362,2017-08-05,3
2016362,2017-08-06,2
2016362,2017-08-07,0
2016362,2017-08-08,3
